word, root, skeleton, wiki_link, meanings
وَشْم, وشم, وشم, https://en.wiktionary.org/wiki/%D9%88%D8%B4%D9%85, tattoo; verbal noun of وَشَمَ (wašama) (form I): tattooing
وشّم, وشم, وشم, https://en.wiktionary.org/wiki/%D9%88%D8%B4%D9%85, to tattoo
وَشّاء, وشي, وشاء, https://en.wiktionary.org/wiki/%D9%88%D8%B4%D8%A7%D8%A1, vendor of وَشْي (wašy) cloth
وِشَاء, وشي, وشاء, https://en.wiktionary.org/wiki/%D9%88%D8%B4%D8%A7%D8%A1, plural of وَشْي (wašy)
شِيَة, وشي, شية, https://en.wiktionary.org/wiki/%D8%B4%D9%8A%D8%A9, spot of different color; sign of refinement
وَشْي, وشي, وشي, https://en.wiktionary.org/wiki/%D9%88%D8%B4%D9%8A, verbal noun of وَشَى (wašā) (form I); embroidery; embellishment of variegation; or a concrete cloth thereof
وَشَى, وشي, وشى, https://en.wiktionary.org/wiki/%D9%88%D8%B4%D9%89, to variegate; to embroider; to embellish with striped colours; to tinsel; (figurative) to refine with fabrications; to add sham to
وَشَى, وشي, وشى, https://en.wiktionary.org/wiki/%D9%88%D8%B4%D9%89, to denounce; to rat on; to finger; to snitch [with بِ (bi) ‘on’]
وَشَّى, وشي, وشى, https://en.wiktionary.org/wiki/%D9%88%D8%B4%D9%89, to embellish; to ornament
وَصَبَ, وصب, وصب, https://en.wiktionary.org/wiki/%D9%88%D8%B5%D8%A8, to last; to endure; to apply assiduity [with عَلَى (ʕalā) ‘onto’]
وَصَدَ, وصد, وصد, https://en.wiktionary.org/wiki/%D9%88%D8%B5%D8%AF, to weave; to be firm; to remain; to abide
وَصَّدَ, وصد, وصد, https://en.wiktionary.org/wiki/%D9%88%D8%B5%D8%AF, to bid to be cautious; to intimidate
وَصَد, وصد, وصد, https://en.wiktionary.org/wiki/%D9%88%D8%B5%D8%AF, verbal noun of وَصَدَ (waṣada) (form I)
وُصُد, وصد, وصد, https://en.wiktionary.org/wiki/%D9%88%D8%B5%D8%AF, plural of وَصِيد (waṣīd)
وَصِيد, وصد, وصيد, https://en.wiktionary.org/wiki/%D9%88%D8%B5%D9%8A%D8%AF, threshold; doorstep or doorway
وَصِيد, وصد, وصيد, https://en.wiktionary.org/wiki/%D9%88%D8%B5%D9%8A%D8%AF, locked; shut; narrow
أَوْصَدَ, وصد, أوصد, https://en.wiktionary.org/wiki/%D8%A3%D9%88%D8%B5%D8%AF, (obsolete) to make firm; to consolidate; to close; to shut; to encase up to inaccessibility
وَصْفَة, وصف, وصفة, https://en.wiktionary.org/wiki/%D9%88%D8%B5%D9%81%D8%A9, prescription
مُسْتَوْصَف, وصف, مستوصف, https://en.wiktionary.org/wiki/%D9%85%D8%B3%D8%AA%D9%88%D8%B5%D9%81, clinic; infirmary; dispensary
اِتَّصَفَ, وصف, اتصف, https://en.wiktionary.org/wiki/%D8%A7%D8%AA%D8%B5%D9%81, to be characterized or described by [+بِ (object)]
صِفَة, وصف, صفة, https://en.wiktionary.org/wiki/%D8%B5%D9%81%D8%A9, verbal noun of وَصَفَ (waṣafa) (form I); quality; feature; characteristic; (grammar) adjective (morphological category)
صُفَّة, وصف, صفة, https://en.wiktionary.org/wiki/%D8%B5%D9%81%D8%A9, bench; stone bench; sofa; sill; shelf; console; vestibule; anteroom; entrance-room; portico; an elevated room over or before an edifice including a mosque and even over a sepulchre
وَصَفَ, وصف, وصف, https://en.wiktionary.org/wiki/%D9%88%D8%B5%D9%81, to describe; to depict; to prescribe
وَصَّفَ, وصف, وصف, https://en.wiktionary.org/wiki/%D9%88%D8%B5%D9%81, to be describable
وَصْف, وصف, وصف, https://en.wiktionary.org/wiki/%D9%88%D8%B5%D9%81, verbal noun of وَصَفَ (waṣafa) (form I); description; praise; eulogy; quality; laudatory epithet; virtue; merit; (grammar) adjective
صِلَة, وصل, صلة, https://en.wiktionary.org/wiki/%D8%B5%D9%84%D8%A9, verbal noun of وَصَلَ (waṣala) (form I); link; connection
صُلَة, وصل, صلة, https://en.wiktionary.org/wiki/%D8%B5%D9%84%D8%A9, verbal noun of وَصَلَ (waṣala) (form I); link; connection
الْمَوْصِل, وصل, الموصل, https://en.wiktionary.org/wiki/%D8%A7%D9%84%D9%85%D9%88%D8%B5%D9%84, Mosul (the capital city of the Nineveh governorate; Iraq)
وُصُولِيَّة, وصل, وصولية, https://en.wiktionary.org/wiki/%D9%88%D8%B5%D9%88%D9%84%D9%8A%D8%A9, careerism; opportunism
مُتَوَاصِل, وصل, متواصل, https://en.wiktionary.org/wiki/%D9%85%D8%AA%D9%88%D8%A7%D8%B5%D9%84, continuous; uninterrupted; ongoing; incessant; connected; keeping in touch
مُوَاصِل, وصل, مواصل, https://en.wiktionary.org/wiki/%D9%85%D9%88%D8%A7%D8%B5%D9%84, continuing; resuming; keeping in touch (with relatives or friends; etc)
مُتَوَصِّل, وصل, متوصل, https://en.wiktionary.org/wiki/%D9%85%D8%AA%D9%88%D8%B5%D9%84, reaching (a conclusion; etc)
تَوْصِيلَة, وصل, توصيلة, https://en.wiktionary.org/wiki/%D8%AA%D9%88%D8%B5%D9%8A%D9%84%D8%A9, delivery; ride; the conveyance of a thing or more things or persons to another place; fare; the pay for a conveyance from one place to the other
تَوْصيلة, وصل, توصيلة, https://en.wiktionary.org/wiki/%D8%AA%D9%88%D8%B5%D9%8A%D9%84%D8%A9, power strip; extension block; power board
وُصُول, وصل, وصول, https://en.wiktionary.org/wiki/%D9%88%D8%B5%D9%88%D9%84, verbal noun of وَصَلَ (waṣala; “arrive”) (form I); arrival; reaching; achievement; attaining
اِتِّصَال, وصل, اتصال, https://en.wiktionary.org/wiki/%D8%A7%D8%AA%D8%B5%D8%A7%D9%84, verbal noun of اِتَّصَلَ (ittaṣala) (form VIII); union; adhesion; being connected; connection; attachment; neighborhood
صَلَاة, وصل, صلاة, https://en.wiktionary.org/wiki/%D8%B5%D9%84%D8%A7%D8%A9, verbal noun of صَلَّى (ṣallā) (form II); prayer in general; spontaneous prayer
تَوَاصٍ, وصي, تواص, https://en.wiktionary.org/wiki/%D8%AA%D9%88%D8%A7%D8%B5, verbal noun of تَوَاصَى (tawāṣā) (form VI)
إِيصَاء, وصي, إيصاء, https://en.wiktionary.org/wiki/%D8%A5%D9%8A%D8%B5%D8%A7%D8%A1, verbal noun of أَوْصَى (ʔawṣā) (form IV)
أَوْصَى, وصي, أوصى, https://en.wiktionary.org/wiki/%D8%A3%D9%88%D8%B5%D9%89, to ordain; to enjoin; to decree; to command
تَوَاصَى, وصي, تواصى, https://en.wiktionary.org/wiki/%D8%AA%D9%88%D8%A7%D8%B5%D9%89, to enjoin each other
وَصِيَّة, وصي, وصية, https://en.wiktionary.org/wiki/%D9%88%D8%B5%D9%8A%D8%A9, will; testament; bequest
وِصَايَة, وصي, وصاية, https://en.wiktionary.org/wiki/%D9%88%D8%B5%D8%A7%D9%8A%D8%A9, curatorship; custodianship; wardship
تَوْصِيَة, وصي, توصية, https://en.wiktionary.org/wiki/%D8%AA%D9%88%D8%B5%D9%8A%D8%A9, verbal noun of وَصَّى (waṣṣā) (form II); recommendation
وَصَّى, وصي, وصى, https://en.wiktionary.org/wiki/%D9%88%D8%B5%D9%89, to ordain; to decree; to command
وصّى, وصي, وصى, https://en.wiktionary.org/wiki/%D9%88%D8%B5%D9%89, to recommend (that someone to do something)
وَصِيّ, وصي, وصي, https://en.wiktionary.org/wiki/%D9%88%D8%B5%D9%8A, testator; executor; trustee (especially one who carries out the will of a dead person); (law) custodian; guardian (especially of an orphan)
تَوَضَّأَ, وضء, توضأ, https://en.wiktionary.org/wiki/%D8%AA%D9%88%D8%B6%D8%A3, to perform ablution
وَضَأَ, وضء, وضأ, https://en.wiktionary.org/wiki/%D9%88%D8%B6%D8%A3, to surpass in being cleanly; to outperform in comeliness
وَضَّأَ, وضء, وضأ, https://en.wiktionary.org/wiki/%D9%88%D8%B6%D8%A3, to make perform cleaning; to assist in cleaning oneself
وَضُؤَ, وضء, وضؤ, https://en.wiktionary.org/wiki/%D9%88%D8%B6%D8%A4, to be cleanly; to exhibit polish
تَوَضُّؤ, وضء, توضؤ, https://en.wiktionary.org/wiki/%D8%AA%D9%88%D8%B6%D8%A4, verbal noun of تَوَضَّأَ (tawaḍḍaʔa) (form V)
وُضُوء, وضء, وضوء, https://en.wiktionary.org/wiki/%D9%88%D8%B6%D9%88%D8%A1, verbal noun of وَضُؤَ (waḍuʔa) (form I); cleanness; (by extension; Islam) wudu; ablution
وَضُوء, وضء, وضوء, https://en.wiktionary.org/wiki/%D9%88%D8%B6%D9%88%D8%A1, water used in ablution
مِيضَأَة, وضء, ميضأة, https://en.wiktionary.org/wiki/%D9%85%D9%8A%D8%B6%D8%A3%D8%A9, a place or tank for cleaning oneself
وَضَّبَ, وضب, وضب, https://en.wiktionary.org/wiki/%D9%88%D8%B6%D8%A8, to pack
تَوَضَّحَ, وضح, توضح, https://en.wiktionary.org/wiki/%D8%AA%D9%88%D8%B6%D8%AD, to become elucidated
اِتَّضَحَ, وضح, اتضح, https://en.wiktionary.org/wiki/%D8%A7%D8%AA%D8%B6%D8%AD, to become manifest
اِسْتَوْضَحَ, وضح, استوضح, https://en.wiktionary.org/wiki/%D8%A7%D8%B3%D8%AA%D9%88%D8%B6%D8%AD, to enquire; to investigate
إِيضَاح, وضح, إيضاح, https://en.wiktionary.org/wiki/%D8%A5%D9%8A%D8%B6%D8%A7%D8%AD, verbal noun of أَوْضَحَ (ʔawḍaḥa) (form IV); clarification; explanation; elucidation
تَوْضِيح, وضح, توضيح, https://en.wiktionary.org/wiki/%D8%AA%D9%88%D8%B6%D9%8A%D8%AD, verbal noun of وَضَّحَ (waḍḍaḥa) (form II); clarification; explanation; elucidation; disambiguation
مُوَضَّح, وضح, موضح, https://en.wiktionary.org/wiki/%D9%85%D9%88%D8%B6%D8%AD, clarified; explained
وُضُوح, وضح, وضوح, https://en.wiktionary.org/wiki/%D9%88%D8%B6%D9%88%D8%AD, verbal noun of وَضَحَ (waḍaḥa) (form I); being visible; being clearly seen; clarity; clearness
أَوْضَحَ, وضح, أوضح, https://en.wiktionary.org/wiki/%D8%A3%D9%88%D8%B6%D8%AD, to make clear; to clarify; to elucidate
أَوْضَح, وضح, أوضح, https://en.wiktionary.org/wiki/%D8%A3%D9%88%D8%B6%D8%AD, elative degree of وَاضِح (wāḍiḥ):
وَاضِح, وضح, واضح, https://en.wiktionary.org/wiki/%D9%88%D8%A7%D8%B6%D8%AD, clear; distinct; obvious; evident; plain
وَضَحَ, وضح, وضح, https://en.wiktionary.org/wiki/%D9%88%D8%B6%D8%AD, to be clearly visible; to become clearly visible
وَضَّحَ, وضح, وضح, https://en.wiktionary.org/wiki/%D9%88%D8%B6%D8%AD, to make clear; to clarify; to elucidate
وَضَح, وضح, وضح, https://en.wiktionary.org/wiki/%D9%88%D8%B6%D8%AD, broad light; brightness
وضّح, وضح, وضح, https://en.wiktionary.org/wiki/%D9%88%D8%B6%D8%AD, to clarify
وَضْعِيَّة, وضع, وضعية, https://en.wiktionary.org/wiki/%D9%88%D8%B6%D8%B9%D9%8A%D8%A9, situation; status
وَاضِع, وضع, واضع, https://en.wiktionary.org/wiki/%D9%88%D8%A7%D8%B6%D8%B9, active participle of وَضَعَ (waḍaʕa)
وَضِيع, وضع, وضيع, https://en.wiktionary.org/wiki/%D9%88%D8%B6%D9%8A%D8%B9, low; vile; contemptible
وَضْعَة, وضع, وضعة, https://en.wiktionary.org/wiki/%D9%88%D8%B6%D8%B9%D8%A9, situation; position; site; erection
وِضْعَة, وضع, وضعة, https://en.wiktionary.org/wiki/%D9%88%D8%B6%D8%B9%D8%A9, situation; position; site; erection
مُتَوَاضِع, وضع, متواضع, https://en.wiktionary.org/wiki/%D9%85%D8%AA%D9%88%D8%A7%D8%B6%D8%B9, humble; modest; insignificant; condescending
مَوْضِع, وضع, موضع, https://en.wiktionary.org/wiki/%D9%85%D9%88%D8%B6%D8%B9, verbal noun of وَضَعَ (waḍaʕa) (form I); position; place
مَوْضَع, وضع, موضع, https://en.wiktionary.org/wiki/%D9%85%D9%88%D8%B6%D8%B9, verbal noun of وَضَعَ (waḍaʕa) (form I)
مَوْضُوع, وضع, موضوع, https://en.wiktionary.org/wiki/%D9%85%D9%88%D8%B6%D9%88%D8%B9, topic; subject; theme
مَوْضُوع, وضع, موضوع, https://en.wiktionary.org/wiki/%D9%85%D9%88%D8%B6%D9%88%D8%B9, passive participle of وَضَع (waḍaʕ)
وَضَعَ, وضع, وضع, https://en.wiktionary.org/wiki/%D9%88%D8%B6%D8%B9, (transitive) to put; to lay; to place; to set; to position; to install; to implant
وَضْع, وضع, وضع, https://en.wiktionary.org/wiki/%D9%88%D8%B6%D8%B9, verbal noun of وَضَعَ (waḍaʕa) (form I); putting down; putting; setting; humiliation; deposition; parturition; miscarriage; creating; inventing; composing; position; site; situation; attitude; behavior; manners; proceeding; way of acting; case; plan; intention; external form; figure; shape; institute; establishment; literary composition; work; subtraction; abatement
تَوَاضَعَ, وضع, تواضع, https://en.wiktionary.org/wiki/%D8%AA%D9%88%D8%A7%D8%B6%D8%B9, to be humble; to behave humbly and modestly; (reciprocal) to agree (عَلَى (ʕalā) on)
تَوَاضُع, وضع, تواضع, https://en.wiktionary.org/wiki/%D8%AA%D9%88%D8%A7%D8%B6%D8%B9, verbal noun of تَوَاضَعَ (tawāḍaʕa) (form VI); humility
وَضَعَتِ ٱلْحَرْبُ أَوْزَارَهَا, وضع, وضعت الحرب أوزارها, https://en.wiktionary.org/wiki/%D9%88%D8%B6%D8%B9%D8%AA_%D8%A7%D9%84%D8%AD%D8%B1%D8%A8_%D8%A3%D9%88%D8%B2%D8%A7%D8%B1%D9%87%D8%A7, (idiomatic) the war has ended
أَوْطَأ, وطء, أوطأ, https://en.wiktionary.org/wiki/%D8%A3%D9%88%D8%B7%D8%A3, elative degree of وَطِيء (waṭīʔ):
أُوطَأُ, وطء, أوطأ, https://en.wiktionary.org/wiki/%D8%A3%D9%88%D8%B7%D8%A3, first-person singular non-past passive indicative of وَطِئَ (waṭiʔa)
أُوطَأَ, وطء, أوطأ, https://en.wiktionary.org/wiki/%D8%A3%D9%88%D8%B7%D8%A3, first-person singular non-past passive subjunctive of وَطِئَ (waṭiʔa)
أُوطَأْ, وطء, أوطأ, https://en.wiktionary.org/wiki/%D8%A3%D9%88%D8%B7%D8%A3, first-person singular non-past passive jussive of وَطِئَ (waṭiʔa)
تَوَاطَأَ, وطء, تواطأ, https://en.wiktionary.org/wiki/%D8%AA%D9%88%D8%A7%D8%B7%D8%A3, to collude; to scheme together [+ عَلَى (object)]
وَطِيء, وطء, وطيء, https://en.wiktionary.org/wiki/%D9%88%D8%B7%D9%8A%D8%A1, low (in height); flat
تَوَاطُؤ, وطء, تواطؤ, https://en.wiktionary.org/wiki/%D8%AA%D9%88%D8%A7%D8%B7%D8%A4, verbal noun of تَوَاطَأَ (tawāṭaʔa) (form VI)
اِسْتَوْطَأَ, وطء, استوطأ, https://en.wiktionary.org/wiki/%D8%A7%D8%B3%D8%AA%D9%88%D8%B7%D8%A3, to deem or to find something plain; level; smooth; soft; or easy to walk or ride or lie upon
وَطِئَ, وطء, وطئ, https://en.wiktionary.org/wiki/%D9%88%D8%B7%D8%A6, (intransitive) to tread; (transitive) to step on; to tread upon; to trample; (transitive) to set foot in or on; (transitive) to have sexual intercourse with
وَطَر, وطر, وطر, https://en.wiktionary.org/wiki/%D9%88%D8%B7%D8%B1, (rare) wish; desire; aim; purpose
مُوَاطِن, وطن, مواطن, https://en.wiktionary.org/wiki/%D9%85%D9%88%D8%A7%D8%B7%D9%86, citizen; national; countryman; compatriot; fellow citizen
مُوَاطَنَة, وطن, مواطنة, https://en.wiktionary.org/wiki/%D9%85%D9%88%D8%A7%D8%B7%D9%86%D8%A9, verbal noun of وَاطَنَ (wāṭana) (form III); civism
مُوَاطِنَة, وطن, مواطنة, https://en.wiktionary.org/wiki/%D9%85%D9%88%D8%A7%D8%B7%D9%86%D8%A9, feminine of مُوَاطِن (muwāṭin; “citizen; national; countryman; compatriot; fellow citizen”)
وَاطَنَ, وطن, واطن, https://en.wiktionary.org/wiki/%D9%88%D8%A7%D8%B7%D9%86, to live in one nation
مَوْطِن, وطن, موطن, https://en.wiktionary.org/wiki/%D9%85%D9%88%D8%B7%D9%86, domicile; residence
وَطَنِيّ, وطن, وطني, https://en.wiktionary.org/wiki/%D9%88%D8%B7%D9%86%D9%8A, national
وَطَنِيّ, وطن, وطني, https://en.wiktionary.org/wiki/%D9%88%D8%B7%D9%86%D9%8A, nationalist
وَطَنِيّ, وطن, وطني, https://en.wiktionary.org/wiki/%D9%88%D8%B7%D9%86%D9%8A, (Morocco) final year high school exams (Is there an English equivalent to this definition?)
وَطَنِيَّة, وطن, وطنية, https://en.wiktionary.org/wiki/%D9%88%D8%B7%D9%86%D9%8A%D8%A9, feminine singular of وَطَنِيّ (waṭaniyy)
وَطَنِيَّة, وطن, وطنية, https://en.wiktionary.org/wiki/%D9%88%D8%B7%D9%86%D9%8A%D8%A9, nationalism; patriotism
وطنيّة, وطن, وطنية, https://en.wiktionary.org/wiki/%D9%88%D8%B7%D9%86%D9%8A%D8%A9, patriotism; nationalism
وَطَن, وطن, وطن, https://en.wiktionary.org/wiki/%D9%88%D8%B7%D9%86, nation; home; homeland; country; fatherland
وَطَنَ, وطن, وطن, https://en.wiktionary.org/wiki/%D9%88%D8%B7%D9%86, to dwell; reside; stay; to live in (بِ (bi))
وَطَّنَ, وطن, وطن, https://en.wiktionary.org/wiki/%D9%88%D8%B7%D9%86, to choose for residence; to settle down; get settled; take up residence; to get used to; adjust oneself to; reconcile oneself to; to put up with (نَفْسَهُ عَلَى (nafsahu ʕalā)); to prepare oneself mentally for; to make up one's mind to (نَفْسَهُ عَلَى (nafsahu ʕalā))
وطّن, وطن, وطن, https://en.wiktionary.org/wiki/%D9%88%D8%B7%D9%86, (transitive) to settle; to localize
اِسْتَوْطَنَ, وطن, استوطن, https://en.wiktionary.org/wiki/%D8%A7%D8%B3%D8%AA%D9%88%D8%B7%D9%86, to choose for residence; to settle down; get settled; take up residence in; to live permanently in; to take root; become naturalized; become acclimated
مُوَاطِنِيَّة, وطن, مواطنية, https://en.wiktionary.org/wiki/%D9%85%D9%88%D8%A7%D8%B7%D9%86%D9%8A%D8%A9, (law) citizenship; nationality
وَاظَبَ, وظب, واظب, https://en.wiktionary.org/wiki/%D9%88%D8%A7%D8%B8%D8%A8, to persevere with; to be assiduous; to keep doing; to do persistently (+ عَلَى (ʕalā))
تَوَظَّفَ, وظف, توظف, https://en.wiktionary.org/wiki/%D8%AA%D9%88%D8%B8%D9%81, to have or get a job; hold or get appointed into office
تَوْظِيف, وظف, توظيف, https://en.wiktionary.org/wiki/%D8%AA%D9%88%D8%B8%D9%8A%D9%81, employment
وَظَّفَ, وظف, وظف, https://en.wiktionary.org/wiki/%D9%88%D8%B8%D9%81, to assign an office to; to employ
وُظُف, وظف, وظف, https://en.wiktionary.org/wiki/%D9%88%D8%B8%D9%81, plural of وَظِيفَة (waẓīfa)
وظّف, وظف, وظف, https://en.wiktionary.org/wiki/%D9%88%D8%B8%D9%81, to employ; to hire
وَظِيفَة, وظف, وظيفة, https://en.wiktionary.org/wiki/%D9%88%D8%B8%D9%8A%D9%81%D8%A9, job; profession; occupation
اِسْتَوْعَبَ, وعب, استوعب, https://en.wiktionary.org/wiki/%D8%A7%D8%B3%D8%AA%D9%88%D8%B9%D8%A8, to encompass; to include or embrace fully; to comprehend; to understand fully; to absorb; incorporate; incept
